time,x,y,z,dx,dy,dz
5.79,-8.85163822500085,-10.9936355035901,24.4037741576899,-21.3827775290885,-20.7701681660466,32.2000820904803
5.8,-9.06516758569962,-11.1898775999846,24.7424447316943,-21.2068885203486,-18.2716198630466,35.4111894659222
5.81,-9.27577599540783,-11.359067900851,25.1119979470084,-20.7900671855934,-15.3625999723473,38.338874917399
5.82,-9.4809689294115,-11.4971295994316,25.5092222300423,-20.1166590711189,-12.0554533004668,40.9061806884075
5.83,-9.6781091768302,-11.6001769668604,25.9301215607765,-19.1743744345573,-8.37695840344415,43.0346937651104
5.84,-9.86445641810264,-11.6646687675004,26.3699161053445,-17.9554064740559,-4.3696657752215,44.6477156087742
5.85,-10.0372173063113,-11.6875702823648,26.823075872952,-16.4575119663906,-0.0924608917086879,45.673914471438
5.86,-10.1936066574305,-11.6665179853346,27.2833943947733,-14.6850441225924,4.37971402198052,46.0514537969675
5.87,-10.3309181887632,-11.5999760019252,27.7441049488913,-12.6498018159558,8.95728323851134,45.7321970041048
5.88,-10.4466026937496,-11.4873723205644,28.1980383348553,-10.3715953726038,13.5386870022715,44.6856402931444
5.89,-10.5383500962152,-11.3292022618798,28.6378177547542,-7.87844575610279,18.0141910612625,42.9022300299111
5.9,-10.6041716088716,-11.1270884993391,29.0560829354536,-5.2063487535382,22.2707147426654,40.3956586621257
5.91,-10.642477071286,-10.8837879670265,29.4457309279967,-2.3985754109654,26.1973226262415,37.2038488536366
5.92,-10.6521431170909,-10.6031420468143,29.8001599125263,0.495499048376057,29.6909928176184,33.3884009135073
5.93,-10.6325670903185,-10.2899681106741,30.1134989462669,3.42200273614949,32.6621870071668,29.032400043999
5.94,-10.5837030623679,-9.94989830667097,30.3808079134063,6.32452070501598,35.0396825992424,24.2367221650527
5.95,-10.5060766762182,-9.58917445868923,30.5982333895679,9.1462706295861,36.7742278039435,19.1151067603303
5.96,-10.4007776497762,-9.21441375059211,30.7631100486129,11.8323412734528,37.8406606660595,13.7884317795513
5.97,-10.2694298507491,-8.83236124536806,30.874002025159,14.3318432456232,38.2383500556094,8.3786894388968
5.98,-10.1141407848638,-8.44964674947991,30.9306838373908,16.5998107389731,37.9899649054721,3.00320393779885
5.99,-9.93743363596964,-8.0725619472586,30.9340661039149,18.598738596338,37.1387768148788,-2.23045424851951
6,-9.742166012937,-7.70687121318235,30.8860747524204,20.299655087187,35.7448233438384,-7.22846739332163
6.01,-9.53144053422591,-7.35766548038185,30.7894967560485,21.6826863240188,33.880357913584,-11.9134632827511
6.02,-9.30851228645662,-7.02926405491065,30.6478054867654,22.7371218610784,31.6250445271583,-16.2258640050609
6.03,-9.07669809700433,-6.72516458983867,30.4649794759473,23.4610177995942,29.0613133987434,-20.1239433598466
6.04,-8.83929193046474,-6.4480377869358,30.2453266195685,23.8604234983146,26.2701870437788,-23.5828300859509
6.05,-8.59948962703805,-6.1997608489631,29.9933228742283,23.9483185228745,23.327880505569,-26.592678530242
6.06,-8.36032556000724,-5.98148017682441,29.7134730489636,23.743358919018,20.3032098423522,-29.1562982724923
6.07,-8.12462244865768,-5.79369665211605,29.4101969087784,23.2685393785317,17.2558434404899,-31.2865496531715
6.08,-7.89495477243662,-5.63636330801461,29.0877420559002,22.5498598335931,14.2354412128887,-33.0037147654384
6.09,-7.67362525198583,-5.50898782785828,28.7501226134697,21.6150828082199,11.2814748831038,-34.333056969668
6.1,-7.46265311627221,-5.41073381035253,28.4010809165068,20.4926087790147,8.42359793619683,-35.302654594073
6.11,-7.26377307640552,-5.34051586913434,28.0440695215882,19.2105068327466,5.68243806148939,-35.9415753988108
6.12,-7.07844297961729,-5.29708504912275,27.6822494085306,17.7957437771137,3.07066231988962,-36.2784592628794
6.13,-6.90785820086326,-5.27910262273655,27.3185003363306,16.2735913369351,0.594184974662623,-36.3404589605777
6.14,-6.75297115287858,-5.28520134962949,26.9554402293191,14.6672029148678,-1.74657654570374,-36.1524970196781
6.15,-6.61451414256589,-5.31403415365063,26.595450395937,12.9973525243027,-3.95547318191327,-35.7368058355571
6.16,-6.49302410239253,-5.36431081326776,26.2407041126079,11.2823112370282,-6.03947491405922,-35.1126896691977
6.17,-6.38886791782533,-5.43482365193181,25.8931966025531,9.53783982009331,-8.00763086850002,-34.2964580212781
6.18,-6.30226730599067,-5.52446343063776,25.5547749521824,7.77727506402264,-9.87015303467946,-33.3014836754538
6.19,-6.23332241654488,-5.6322267126254,25.227166929044,6.01168903143811,-11.6376252309272,-32.138347120426
6.2,-6.1820335253619,-5.7572159352563,24.9120080097739,4.25010119465967,-13.3203331767246,-30.8150359944239
6.21,-6.14832039265169,-5.89863337615989,24.6108662091555,2.4997326105813,-14.9276923781843,-29.3371825031568
6.22,-6.13203887315028,-6.05576978281998,24.3252643597107,0.766286198824799,-16.467767215595,-27.7083225468636
6.23,-6.13299466867519,-6.2279887204718,24.0566997582183,-0.945765004581501,-17.9468804434522,-25.9301605184786
6.24,-6.15095417324191,-6.41470739168903,23.8066611493412,-2.63288004987859,-19.3692721782149,-24.0028478399303
6.25,-6.18565226967276,-6.61537416403609,23.5766428014197,-4.29214494667849,-20.7367931942773,-21.9252806107419
